Client,Warehouse,Product,2023-11-27,2023-12-04,2023-12-11,2023-12-18,2023-12-25,2024-01-01,2024-01-08,2024-01-15,2024-01-22,2024-01-29,2024-02-05,2024-02-12,2024-02-19
0,26,12395,8,9,9,18,0,18,4,11,16,3,8,9,3
0,26,13501,14,4,19,7,2,13,4,0,10,10,0,12,16
0,26,13537,15,6,15,16,13,1,5,11,6,18,10,17,17
0,26,13948,10,7,10,18,17,9,4,10,5,2,18,14,17
0,26,14131,9,13,11,3,16,5,6,18,9,13,6,8,11
0,26,14295,17,16,12,8,12,1,8,4,9,2,2,6,6
0,26,14564,11,9,4,11,2,17,10,2,15,8,5,16,1
0,26,14676,7,0,19,10,12,12,12,18,11,5,19,11,17
0,26,15327,16,4,1,11,7,15,15,0,0,9,13,13,7
0,26,15367,19,18,6,12,14,16,0,15,18,11,0,0,2
0,26,15546,18,13,6,15,19,8,19,15,11,16,5,18,15
0,26,15909,17,5,16,16,8,3,11,14,7,6,12,7,17
0,26,16281,13,18,9,12,3,6,9,6,1,10,4,8,18
0,26,16326,18,13,6,3,14,19,3,15,3,8,0,0,10
0,26,17515,17,5,17,12,6,0,15,7,12,7,15,18,11
0,26,17870,2,19,14,17,5,3,15,11,4,10,0,9,2
0,45,334,10,15,6,5,18,14,18,9,6,9,13,17,0
0,45,478,17,10,14,15,3,8,6,14,11,4,4,3,3
0,45,875,13,13,2,6,3,0,17,2,6,1,12,2,1
0,45,895,16,13,0,19,10,12,3,5,11,18,1,0,11
0,45,1339,5,15,17,17,17,8,3,9,18,4,15,5,14
0,45,1368,2,15,7,1,15,6,13,18,1,13,1,7,17
0,45,1520,2,5,7,7,18,0,18,7,10,10,4,13,16
0,45,1931,18,7,2,15,5,13,18,13,9,9,6,3,7
0,45,2026,4,8,1,14,16,4,1,11,7,7,5,17,13
0,45,2510,0,13,5,13,11,14,8,14,1,4,0,2,1
0,45,2732,8,18,6,19,9,5,17,12,6,19,8,1,18
0,45,3846,17,17,13,7,2,7,18,17,19,18,12,8,2
0,45,4004,8,5,13,13,5,9,4,0,6,9,18,3,3
0,45,4075,14,6,18,5,11,1,19,18,18,17,10,5,15
0,45,4394,3,7,3,0,15,19,10,16,2,15,11,13,4
0,45,4462,14,0,16,4,14,13,5,9,17,10,15,4,19
0,45,5465,6,14,7,18,10,14,14,8,14,6,16,17,5
0,45,5607,1,7,7,15,6,2,13,9,10,14,17,16,17
0,45,6039,19,5,0,15,17,14,8,2,6,17,16,6,16
0,45,6131,0,3,0,3,6,1,19,12,1,10,5,16,11
0,45,6762,8,11,10,12,3,0,18,7,12,9,14,11,3
0,45,7133,7,10,16,11,6,7,3,8,11,4,15,19,19
0,45,7177,17,5,16,19,9,14,16,4,12,3,2,17,14
0,45,7432,2,7,11,13,15,5,1,1,15,14,11,14,10
0,45,7758,17,19,8,4,3,16,15,19,15,16,13,1,14
0,45,8041,13,6,18,0,7,16,17,6,11,0,8,3,11
0,45,8804,7,14,18,10,9,14,19,19,2,5,3,6,8
0,45,8952,16,15,10,14,16,10,4,6,4,8,17,19,11
0,45,9155,10,10,6,3,11,17,19,17,8,5,0,2,9
0,45,9506,16,13,8,1,0,5,5,10,4,14,19,11,5
0,45,9523,13,5,11,3,4,18,17,1,5,5,12,4,11
0,45,9648,4,3,15,16,4,7,1,12,5,12,19,8,18
0,45,10154,8,6,9,19,7,13,13,0,3,5,14,0,12
0,45,10185,12,19,8,16,1,19,17,11,0,8,9,10,7
0,45,10338,5,1,8,10,17,4,12,19,19,8,2,16,17
0,45,10373,10,12,6,0,15,14,13,17,4,10,5,6,1
0,45,10510,4,10,12,3,12,7,15,16,2,15,13,5,0
0,45,10784,17,4,9,3,14,9,3,7,3,14,7,4,0
0,45,10847,7,6,9,2,6,7,16,7,16,5,4,4,13
0,45,10931,19,19,19,16,13,3,2,10,0,17,2,18,2
0,45,10932,2,3,12,8,10,18,1,2,19,5,10,1,6
0,45,11252,7,18,8,18,8,10,17,19,1,4,19,4,8
0,45,11307,3,6,7,8,4,15,8,9,9,11,3,19,14
0,45,12337,14,16,12,3,6,3,17,15,5,18,0,2,19
0,45,12415,5,1,6,6,2,16,12,0,13,0,8,8,13
0,45,13513,10,1,2,1,11,9,3,2,4,9,12,8,10
0,45,13698,3,11,16,3,1,15,18,9,17,12,18,2,17
0,45,13910,17,18,2,0,10,18,10,15,12,2,19,5,14
0,45,13926,11,8,12,10,7,11,11,17,5,16,19,3,17
0,45,14607,16,7,9,8,15,19,3,13,3,7,11,16,5
0,45,14638,10,4,18,6,11,1,1,7,11,0,18,8,14
0,45,15234,16,11,18,2,12,14,2,11,8,6,8,9,0
0,45,15271,11,19,2,17,19,19,1,12,2,5,19,18,4
0,45,15462,11,10,2,17,8,19,6,19,2,10,3,9,10
0,45,15569,10,17,8,5,10,17,4,5,0,3,9,8,18
0,45,15617,0,1,12,11,2,0,2,17,14,5,13,11,7
0,45,15867,11,2,12,16,15,9,12,14,6,6,1,9,19
0,45,16243,10,4,3,7,7,13,14,13,12,11,19,12,6
0,45,17176,10,13,12,0,1,4,2,19,5,1,2,5,8
0,45,17670,2,13,7,1,9,17,17,10,4,4,14,8,18
0,45,18049,5,7,14,9,16,0,18,5,12,11,10,8,4
0,45,18228,0,4,3,8,12,10,5,10,16,19,19,12,17
0,45,18235,17,12,19,4,17,13,8,0,6,15,19,5,6
0,52,334,5,19,6,2,14,11,6,11,8,3,7,17,1
0,52,478,19,14,3,7,2,6,11,12,3,0,2,4,2
0,52,875,4,2,10,17,6,17,3,9,5,0,15,16,14
0,52,895,19,10,5,3,8,16,16,13,16,13,2,5,13
0,52,1368,4,13,4,9,1,16,18,13,15,6,13,19,3
0,52,1520,10,1,5,8,17,8,16,18,17,19,19,15,1
0,52,2510,16,14,12,19,1,17,8,11,6,9,6,0,2
0,52,2732,17,5,11,16,16,10,14,2,18,0,1,3,3
0,52,3846,9,9,4,10,17,12,4,0,16,2,9,7,1
0,52,4004,16,8,8,7,15,19,6,1,6,1,6,6,15
0,52,4075,2,1,14,14,3,18,0,12,14,13,16,17,13
0,52,4394,13,17,9,10,15,10,3,10,1,9,12,4,12
0,52,4462,15,7,19,11,4,1,11,7,12,11,11,8,3
0,52,5465,19,10,8,15,6,13,4,3,7,1,16,15,19
0,52,5607,2,0,1,2,5,3,5,10,13,8,5,12,16
0,52,6039,8,2,19,14,0,12,8,19,6,5,6,0,0
0,52,6131,16,19,12,15,19,15,11,12,9,15,7,10,14
0,52,6762,8,13,13,12,19,10,14,9,6,4,2,14,8
0,52,7107,9,17,4,19,3,3,1,12,16,6,14,4,0
0,52,7133,6,1,18,4,3,18,12,15,13,15,7,2,5
0,52,7177,12,19,4,13,10,16,11,8,3,2,5,13,15
0,52,7432,1,13,14,7,3,1,5,9,3,14,19,14,13
0,52,8041,6,10,2,2,11,3,4,7,14,8,16,12,4
0,52,8804,18,7,10,11,9,4,18,12,9,18,10,1,10
0,52,8952,12,7,12,19,8,10,18,6,17,10,8,18,11
0,52,9155,5,11,19,16,1,19,16,9,11,19,15,14,5
0,52,9506,14,2,4,17,12,14,5,18,16,14,11,2,2
0,52,10154,12,7,7,4,14,7,19,2,6,0,17,3,2
0,52,10185,16,14,12,13,9,6,7,6,8,14,4,2,16
0,52,10338,8,10,16,13,3,12,14,11,19,18,9,1,1
0,52,10373,6,18,11,13,9,19,4,18,10,17,3,14,6
0,52,10510,9,0,4,7,3,9,5,3,16,3,16,8,9
0,52,10784,19,3,0,16,0,10,13,3,11,17,9,19,6
0,52,10847,11,7,12,8,3,18,15,19,6,2,4,13,9
0,52,10931,16,8,5,14,5,16,3,13,3,18,10,2,16
0,52,10932,2,10,13,12,12,17,1,9,14,17,6,17,4
0,52,11307,15,14,17,14,10,8,4,17,15,8,18,6,3
0,52,13513,11,15,10,5,13,14,16,10,15,7,19,19,18
0,52,13698,5,7,11,6,7,13,4,5,19,14,12,13,13
0,52,13910,5,6,18,16,0,19,3,16,9,10,15,13,3
0,52,14444,10,8,18,13,16,9,2,9,19,4,13,16,7
0,52,14607,9,2,19,14,15,5,8,6,6,5,3,11,2
0,52,14638,4,16,14,0,11,15,7,5,12,4,7,1,14
0,52,14859,2,1,0,13,12,13,10,3,16,6,13,8,14
0,52,15234,11,4,4,18,10,18,16,2,3,13,13,16,17
0,52,15360,8,19,0,10,5,19,6,12,5,19,11,7,9
0,52,15462,18,3,1,10,17,0,2,9,16,13,7,12,13
0,52,16243,1,18,13,11,8,12,3,8,6,4,2,12,2
0,52,17176,15,9,17,13,12,8,0,13,0,5,13,12,18
0,52,18049,11,4,6,17,5,8,11,18,19,14,14,4,19
0,52,18235,18,15,14,7,19,14,13,0,3,12,3,18,2
0,55,478,13,17,18,18,5,1,15,6,8,12,7,7,17
0,55,875,11,14,17,19,12,0,9,17,1,14,3,13,14
0,55,895,3,9,1,9,4,8,14,10,9,19,19,18,3
0,55,1520,9,8,11,18,16,11,0,11,4,16,9,2,4
0,55,2510,4,4,2,9,6,18,0,16,15,9,0,9,15
0,55,2732,19,10,10,19,8,16,10,13,4,17,17,4,5
0,55,3846,14,9,7,16,7,15,10,16,19,0,5,15,14
0,55,4075,12,1,0,18,18,14,12,18,11,3,0,19,11
0,55,4394,17,9,4,15,6,13,17,12,5,14,0,5,5
0,55,4462,16,3,8,1,18,14,2,16,5,0,15,13,16
0,55,5465,8,16,11,6,11,14,18,7,11,14,4,19,7
0,55,5607,6,3,9,17,15,19,12,16,4,14,6,14,2
0,55,6762,16,5,12,3,3,3,10,5,6,18,6,18,0
0,55,7133,9,9,15,19,17,19,6,8,15,17,18,1,12
0,55,7177,0,8,0,19,8,16,14,1,6,19,17,14,4
0,55,7432,18,8,3,6,17,15,19,8,3,5,2,0,16
0,55,8041,0,0,8,3,12,16,18,9,0,1,15,14,10
0,55,8804,4,2,1,1,2,5,17,2,4,13,9,19,8
0,55,8952,4,6,16,11,4,13,6,8,8,15,7,13,16
0,55,9155,2,0,2,13,9,12,6,1,4,10,1,16,18
0,55,9506,12,9,13,12,17,3,18,7,0,2,17,1,18
0,55,10154,2,11,4,10,1,5,11,11,4,2,1,14,3
0,55,10185,11,5,9,7,7,19,8,17,4,3,6,13,9
0,55,10373,15,13,17,18,1,2,3,15,14,5,16,18,1
0,55,10510,5,18,10,9,2,6,1,4,17,7,5,2,1
0,55,10784,13,19,14,2,3,16,9,12,1,4,11,15,13
0,55,10931,14,10,17,12,18,17,17,11,19,18,5,18,5
0,55,10932,14,15,3,6,4,4,2,9,9,0,3,0,2
0,55,11307,17,17,17,12,18,1,3,5,16,13,15,15,9
0,55,13513,15,3,18,11,12,18,5,5,5,6,1,18,1
0,55,13634,10,8,13,3,7,6,5,17,4,18,15,7,19
0,55,13698,0,16,9,9,5,17,5,10,6,17,2,6,1
0,55,13926,15,19,6,4,13,11,19,0,6,12,3,16,1
0,55,14607,3,13,5,17,13,4,18,7,4,17,6,12,16
0,55,15234,12,5,18,0,9,6,9,11,11,11,7,2,6
0,55,15271,12,7,18,13,17,6,3,7,6,16,12,11,19
0,55,15462,5,13,0,7,19,10,10,16,7,18,3,9,15
0,55,18235,14,1,16,5,15,8,16,15,17,5,15,3,18
0,67,334,15,2,12,16,19,7,4,2,17,7,2,2,10
0,67,478,11,8,2,18,0,0,16,19,0,10,11,18,4
0,67,875,18,4,7,2,16,18,0,14,3,0,0,19,2
0,67,895,7,19,5,14,13,17,16,6,10,13,8,7,5
0,67,1368,1,4,13,17,8,13,6,18,5,5,2,16,9
0,67,1520,13,14,10,7,18,16,7,8,19,14,19,16,6
0,67,1931,9,18,6,19,6,3,18,12,7,2,0,13,8
0,67,2510,17,14,19,11,4,17,0,4,2,12,9,12,8
0,67,2732,11,19,11,14,9,9,19,16,13,10,14,6,17
0,67,3846,13,17,18,8,6,9,6,14,8,7,17,0,12
0,67,4004,5,9,12,10,17,6,18,18,16,8,7,5,5
0,67,4075,18,14,1,19,8,10,11,19,13,15,2,9,2
0,67,4394,14,12,17,14,12,7,10,1,6,5,14,1,13
0,67,4462,10,16,3,16,18,17,4,4,13,10,13,1,10
0,67,5465,19,13,10,5,7,4,19,8,0,9,19,14,1
0,67,5607,16,4,8,19,5,2,3,13,5,12,3,2,0
0,67,6039,6,9,18,6,7,5,0,4,15,9,12,8,16
0,67,6131,9,13,3,10,7,2,12,0,5,19,13,9,10
0,67,6762,11,1,7,8,0,3,0,12,11,9,12,12,0
0,67,7107,2,11,17,4,19,0,10,11,12,19,15,3,1
0,67,7133,13,15,11,6,1,6,14,15,9,4,18,11,19
0,67,7177,10,3,1,15,6,18,17,16,4,12,19,7,10
0,67,7432,11,17,18,19,2,11,0,15,14,9,11,16,8
0,67,8041,3,1,11,16,0,19,4,12,19,5,14,9,9
0,67,8804,12,14,16,0,16,6,19,13,6,1,8,5,6
0,67,8952,1,17,16,2,14,17,15,7,1,19,0,2,19
0,67,9155,5,13,3,16,16,18,0,4,9,3,4,7,19
0,67,9506,6,6,11,12,2,18,16,10,2,5,10,15,8
0,67,9523,4,16,19,7,12,0,16,12,7,16,17,7,1
0,67,9784,6,3,19,5,10,9,5,16,5,17,11,1,3
0,67,10154,13,4,18,1,17,14,7,14,1,5,4,8,0
0,67,10185,18,4,0,0,5,9,13,8,5,0,3,13,5
0,67,10338,0,4,0,10,10,9,12,13,16,4,8,9,9
0,67,10373,17,8,5,2,2,16,13,1,15,8,12,7,3
0,67,10510,19,16,7,16,2,19,16,19,6,4,14,18,3
0,67,10784,11,13,12,3,2,15,18,6,15,15,4,6,17
0,67,10847,0,6,7,16,9,4,17,3,11,10,5,8,16
0,67,10931,5,5,19,11,9,18,0,3,12,19,13,2,13
0,67,10932,4,12,11,1,11,18,19,10,6,2,5,11,0
0,67,11307,7,19,12,14,19,2,9,19,2,12,2,1,10
0,67,11600,7,14,16,0,7,9,18,16,1,5,17,19,7
0,67,13513,12,14,7,13,1,2,11,14,15,16,16,11,17
0,67,13607,14,15,6,9,10,8,15,12,14,12,10,3,2
0,67,13698,12,7,13,10,13,18,19,17,17,12,3,7,15
0,67,13910,5,16,14,6,10,17,1,9,3,16,17,0,6
0,67,13926,11,19,1,2,15,7,2,6,5,16,1,14,16
0,67,14607,17,5,14,13,7,11,18,7,7,8,7,16,14
0,67,14638,6,6,10,13,3,10,15,10,3,7,10,15,15
0,67,15234,0,17,12,15,4,13,2,19,1,17,13,18,9
0,67,15271,16,16,6,17,7,10,6,5,0,18,8,19,18
0,67,15462,3,15,14,9,9,7,3,19,9,7,13,1,5
0,67,15569,2,4,6,8,19,9,6,9,11,3,5,5,7
0,67,15617,12,1,17,3,7,1,11,8,5,7,3,3,12
0,67,15867,8,12,18,6,15,5,6,3,1,12,4,6,8
0,67,16243,12,6,18,16,18,7,4,15,8,15,7,5,17
0,67,17176,0,19,11,9,1,9,19,2,10,19,8,12,15
0,67,18049,10,4,13,14,10,15,13,0,17,15,17,14,19
0,67,18228,6,7,18,7,17,16,7,14,17,6,4,4,5
0,67,18235,0,7,18,17,8,6,16,3,6,8,1,3,14
0,68,334,13,2,12,7,7,3,9,11,10,16,8,2,3
0,68,478,11,13,7,13,9,12,1,2,11,17,10,0,19
0,68,875,9,13,18,10,6,10,12,1,10,6,12,16,8
0,68,895,6,13,9,14,13,18,8,2,11,19,16,15,8
0,68,1416,5,17,3,15,4,14,8,3,7,14,6,15,3
0,68,1520,14,1,14,5,17,13,5,6,10,17,18,2,13
0,68,1549,19,4,13,3,16,9,1,0,4,12,8,1,16
0,68,1931,16,17,13,13,14,19,3,8,3,12,11,10,4
0,68,2080,5,15,10,1,14,8,19,13,12,17,5,5,10
0,68,2510,1,16,19,8,7,5,16,18,7,4,4,18,1
0,68,2624,10,5,7,10,16,4,6,2,3,2,13,17,8
0,68,2727,7,1,5,4,9,19,12,13,16,13,9,12,2
0,68,2732,11,7,6,4,9,10,15,18,13,2,0,16,18
0,68,3586,18,0,4,1,13,17,1,17,10,10,10,8,10
0,68,3630,5,19,5,6,4,9,12,2,19,3,7,15,12
0,68,3681,1,0,15,17,5,14,0,17,4,11,12,2,8
0,68,3731,19,10,14,16,6,5,12,12,15,1,12,3,10
0,68,3794,15,17,8,7,16,11,2,5,9,14,13,1,8
0,68,3846,6,2,12,2,8,3,2,5,16,6,9,19,5
0,68,4004,16,5,16,9,6,10,18,12,15,0,9,14,3
0,68,4075,16,3,6,14,18,18,14,17,4,16,9,7,7
0,68,4127,2,3,10,6,0,0,0,13,15,13,16,12,8
0,68,4394,1,19,6,4,0,0,2,6,8,2,0,6,6
0,68,4414,18,8,12,4,0,19,13,10,4,14,1,11,16
0,68,4964,4,14,4,8,15,2,9,19,10,10,13,10,2
0,68,5010,15,13,17,14,12,1,14,10,10,7,6,0,3
0,68,5347,17,0,9,16,10,13,5,14,19,1,18,8,11
0,68,5430,3,4,8,1,0,10,5,5,13,15,3,15,9
0,68,5465,3,5,7,12,8,10,15,15,11,9,15,5,13
0,68,6039,5,12,5,7,11,19,17,16,16,16,9,8,5
0,68,6131,14,15,1,2,4,2,7,17,10,19,6,0,16
0,68,6168,13,16,5,14,1,6,5,15,0,19,7,17,5
0,68,6762,18,1,10,19,8,18,0,1,10,13,12,3,17
0,68,7107,8,18,4,9,7,11,3,8,13,1,1,18,11
0,68,7133,15,6,19,10,6,13,6,15,4,19,3,6,6
0,68,7177,8,17,6,6,13,5,19,18,8,14,12,2,3
0,68,7432,9,18,10,14,1,10,14,14,8,4,17,1,12
0,68,7758,12,5,7,16,8,10,13,2,11,13,8,1,19
0,68,7764,1,9,19,9,3,14,14,14,4,2,14,6,3
0,68,7797,2,18,0,18,0,7,3,7,9,9,4,6,1
0,68,7888,14,13,1,16,0,13,2,11,6,12,6,10,5
0,68,8041,1,5,11,4,6,3,8,5,0,7,6,2,13
0,68,8150,4,14,11,11,15,17,18,7,4,4,4,8,6
0,68,8231,14,10,9,5,0,1,4,13,7,19,4,7,6
0,68,8334,16,1,1,9,15,8,8,19,18,0,1,3,14
0,68,8521,17,5,11,6,2,5,19,16,8,2,4,7,2
0,68,8804,12,19,0,15,3,8,9,3,15,12,19,7,14
0,68,8895,14,10,18,7,3,6,9,10,13,9,4,16,6
0,68,8952,5,17,16,4,9,11,10,14,7,0,0,13,10
0,68,9155,17,14,16,6,7,12,12,4,6,9,6,7,2
0,68,9393,9,9,12,0,10,8,2,7,12,10,7,10,1
0,68,9506,9,2,16,15,9,1,18,19,6,12,11,19,11
0,68,9523,5,12,12,13,12,5,17,9,3,13,12,5,19
0,68,9689,0,4,7,13,2,12,0,11,2,19,3,11,1
0,68,10154,7,8,5,7,15,10,9,10,13,16,7,6,5
0,68,10185,0,17,3,1,3,2,5,0,1,12,7,4,8
0,68,10338,5,11,1,9,19,1,6,4,12,5,12,14,8
0,68,10373,14,12,16,0,14,13,1,17,3,16,11,0,17
0,68,10510,9,3,18,15,19,5,6,9,14,15,2,18,0
0,68,10784,6,2,17,0,18,13,12,17,3,18,18,0,18
0,68,10847,16,16,13,6,5,6,16,15,11,5,6,15,15
0,68,10931,17,12,3,10,2,7,1,18,1,2,13,12,12
0,68,11307,7,1,9,19,13,9,2,1,18,13,18,19,6
0,68,11371,15,0,9,8,2,9,17,11,3,0,2,0,9
0,68,11528,12,16,10,18,0,5,17,17,8,12,9,0,18
0,68,11625,19,10,1,1,14,19,7,8,10,17,6,3,10
0,68,12281,17,14,19,19,13,3,3,16,10,6,17,1,14
0,68,12635,9,16,1,8,17,12,5,3,3,4,17,12,0
0,68,12834,0,8,10,4,4,5,2,13,5,1,9,19,8
0,68,12871,6,5,0,4,15,0,0,17,0,13,12,12,9
0,68,13243,9,9,7,7,17,5,3,19,17,16,10,11,4
0,68,13513,4,8,3,4,17,19,0,19,3,10,3,2,13
0,68,13698,0,19,18,8,15,13,0,3,10,15,3,6,13
0,68,13867,11,3,11,4,16,7,12,0,4,13,7,6,5
0,68,13909,5,0,5,4,3,14,2,19,18,2,15,2,12
0,68,13910,8,9,14,2,15,12,5,11,4,1,8,3,19
0,68,13926,19,4,10,7,16,7,16,8,19,6,17,15,9
0,68,14119,14,17,5,16,6,11,2,7,7,13,12,0,11
0,68,14137,2,19,12,13,2,10,11,5,4,12,13,5,11
0,68,14294,4,0,6,19,5,0,14,8,8,15,14,0,10
0,68,14447,13,17,17,11,6,10,0,18,11,11,0,16,9
0,68,14532,6,9,15,8,8,6,9,8,1,11,9,4,10
0,68,14607,11,7,9,7,6,0,16,1,11,10,6,1,16
0,68,14638,17,5,19,0,17,3,7,15,12,14,18,13,15
0,68,14705,6,0,6,7,4,8,3,9,5,10,19,2,19
0,68,14857,5,2,4,1,19,18,15,2,0,17,12,13,6
0,68,14943,7,1,3,13,10,10,9,18,2,17,9,9,14
0,68,15234,1,4,17,11,4,18,7,4,10,8,2,0,14
0,68,15271,12,2,1,14,3,14,18,16,5,6,0,4,13
0,68,15462,0,16,16,10,13,7,16,7,9,8,10,12,15
0,68,15569,1,17,9,8,5,9,0,15,9,2,19,10,13
0,68,15617,19,15,4,11,19,7,15,10,4,3,19,1,19
0,68,15867,7,12,6,17,9,10,15,2,0,17,12,4,12
0,68,16140,3,18,15,3,12,14,11,14,17,14,19,19,15
0,68,16263,3,15,16,5,17,18,3,5,16,3,9,7,8
0,68,18049,10,15,16,9,9,15,12,9,4,1,6,4,7
0,68,18228,5,2,16,2,19,7,11,12,2,14,6,19,18
0,69,334,18,12,11,3,6,6,12,18,0,11,6,17,6
0,69,478,6,15,5,15,19,3,17,4,2,10,12,8,4
0,69,875,11,1,0,17,0,13,4,13,5,10,1,14,5
0,69,895,0,7,7,14,1,15,18,17,0,9,17,1,11
0,69,1339,3,11,8,18,7,9,6,5,15,8,9,12,9
0,69,1368,4,10,12,19,2,9,13,1,17,8,10,17,14
0,69,1520,18,10,0,16,13,3,13,5,1,5,9,1,8
0,69,1931,3,0,2,7,11,11,9,5,5,1,3,13,4
0,69,2510,7,17,11,9,6,19,0,18,9,15,17,3,16
0,69,2732,14,9,19,3,9,2,7,16,4,16,2,2,11
0,69,3846,8,6,1,2,10,14,1,19,8,18,7,18,19
0,69,4004,8,9,15,15,13,16,19,10,12,13,19,11,9
0,69,4075,13,17,13,18,3,0,13,16,7,2,10,12,17
0,69,4101,9,5,0,0,8,5,16,18,5,8,12,0,10
0,69,4394,6,1,5,15,15,10,5,19,19,16,19,9,2
0,69,4462,14,10,7,15,0,18,2,11,4,14,16,12,14
0,69,5163,7,7,6,16,3,1,1,4,0,19,7,16,11
0,69,5465,17,14,7,0,3,17,0,10,8,15,17,10,4
0,69,5607,18,6,12,8,19,12,5,1,9,18,4,12,19
0,69,6039,3,17,16,3,5,9,16,7,17,5,6,16,12
0,69,6762,6,3,10,15,8,2,9,8,19,3,4,16,3
0,69,7133,9,16,12,8,6,14,10,4,4,5,3,10,7
0,69,7177,4,12,14,10,19,3,3,7,10,12,7,18,16
0,69,7432,9,16,4,11,3,13,4,19,13,0,1,11,17
0,69,7758,10,7,3,15,16,8,16,6,15,16,0,10,13
0,69,8041,13,6,18,6,10,6,2,1,3,14,6,4,15
0,69,8804,19,7,16,2,7,1,16,8,10,7,3,8,19
0,69,8952,15,8,6,17,7,14,7,8,2,16,5,2,9
0,69,9155,14,15,7,15,7,7,1,11,15,4,6,5,2
0,69,9506,18,3,9,4,3,1,4,15,13,19,10,4,3
0,69,9523,8,10,9,6,1,14,1,12,17,1,1,7,2
0,69,9648,4,19,18,9,13,13,9,1,9,6,19,0,15
0,69,10154,0,9,10,4,10,11,3,6,12,2,13,10,13
0,69,10185,12,0,2,10,19,2,18,11,9,11,2,3,8
0,69,10338,8,15,17,13,0,6,12,12,2,4,12,12,15
0,69,10373,2,0,19,17,16,19,13,18,7,11,18,2,13
0,69,10510,7,15,10,8,6,3,1,4,15,14,14,13,17
0,69,10784,11,15,11,14,1,14,16,7,13,14,9,15,8
0,69,10847,7,16,10,14,7,9,0,19,10,15,1,18,17
0,69,10931,16,15,11,5,13,1,6,5,16,2,3,10,18
0,69,10932,4,12,18,10,13,4,18,8,9,3,12,8,18
0,69,11307,1,1,12,1,7,14,6,7,19,19,19,11,9
0,69,13513,10,14,12,12,14,14,6,6,0,8,10,15,9
0,69,13698,2,6,19,12,15,1,18,5,11,15,1,12,9
0,69,13910,18,9,0,3,15,9,3,12,4,0,5,3,16
0,69,13926,19,16,7,8,17,1,9,15,18,9,5,5,10
0,69,14607,10,5,10,13,10,0,0,5,4,3,6,0,1
0,69,14638,1,15,1,16,19,7,16,1,7,12,8,7,9
0,69,15234,12,12,7,19,15,19,16,3,14,2,4,4,3
0,69,15271,16,16,4,17,8,16,16,7,1,13,12,4,2
0,69,15462,13,11,10,2,3,19,9,18,1,15,7,15,13
0,69,15867,11,19,18,10,19,17,13,1,2,6,17,19,15
0,69,16243,5,19,4,17,13,9,5,6,12,15,4,2,5
0,69,17176,18,19,5,11,3,9,13,1,16,5,2,0,11
0,69,18049,10,12,2,4,6,8,6,10,13,15,0,19,13
0,69,18228,15,11,2,17,4,8,15,5,15,1,1,17,5
0,69,18235,11,5,7,13,17,14,13,1,0,8,5,14,14
0,88,478,4,10,16,15,10,4,1,9,13,10,9,8,7
0,88,875,11,18,11,0,5,9,1,7,12,17,19,0,4
0,88,895,4,9,11,17,17,0,19,5,1,15,8,11,13
0,88,1520,2,2,19,14,16,13,16,13,11,1,17,15,16
0,88,1931,14,4,6,4,5,17,18,12,1,17,4,7,13
0,88,2510,15,12,2,7,9,15,14,17,7,19,0,5,17
0,88,2587,19,7,8,18,4,13,16,9,8,8,9,0,13
0,88,4004,1,13,13,12,18,17,12,7,14,7,17,18,14
0,88,4075,6,4,0,14,0,9,9,1,0,1,15,14,13
0,88,4394,12,4,12,12,9,0,6,4,6,11,18,11,11
0,88,4462,9,16,5,10,4,19,11,12,9,12,18,10,2
0,88,5465,9,2,5,5,12,14,3,9,16,10,0,5,19
0,88,5607,0,14,1,7,12,19,8,13,11,7,18,7,3
0,88,6762,16,7,1,6,16,11,8,0,11,8,3,12,10
0,88,7107,2,8,0,17,11,19,15,12,6,17,5,14,15
0,88,7133,11,2,0,9,2,6,6,2,2,12,8,0,0
0,88,7177,18,6,10,13,5,16,5,8,0,3,7,3,13
0,88,7432,0,4,6,13,19,9,8,13,18,0,8,14,19
0,88,8035,4,10,13,1,3,10,1,8,9,9,12,3,18
0,88,8041,2,15,7,11,16,10,4,8,2,8,7,7,3
0,88,8249,8,19,3,9,17,4,0,5,18,0,3,19,0
0,88,8804,1,18,3,6,0,18,19,10,8,2,17,16,10
0,88,8952,6,14,9,1,12,9,0,18,11,19,10,14,17
0,88,9072,6,6,12,16,11,9,10,14,3,14,11,17,10
0,88,9155,11,12,18,4,11,10,2,16,0,4,14,18,11
0,88,9506,18,11,5,16,1,3,18,19,3,18,19,14,4
0,88,9523,5,1,4,11,0,3,0,19,1,7,17,6,5
0,88,10185,5,16,18,11,13,19,10,2,9,5,4,6,13
0,88,10373,18,14,15,1,2,6,4,7,12,3,11,15,16
0,88,10510,1,0,16,0,8,1,0,5,6,17,18,12,16
0,88,10784,2,17,3,1,1,11,9,8,7,10,14,4,0
0,88,10931,10,17,5,5,6,12,8,8,7,4,19,10,10
0,88,11307,9,10,13,19,6,17,9,11,8,17,16,10,14
0,88,11320,10,2,11,13,9,14,1,14,13,17,1,3,13
0,88,13513,16,17,0,1,12,15,13,11,17,14,9,11,10
0,88,13910,0,14,17,8,15,5,17,6,13,10,7,2,15
0,88,13926,8,7,12,17,5,19,6,7,5,9,8,17,2
0,88,14607,11,19,4,19,8,16,0,11,18,12,2,3,16
0,88,14638,14,15,14,14,13,9,18,10,18,2,12,0,0
0,88,15234,19,3,0,13,19,11,11,12,11,13,1,11,6
